Mercedes-AMG GT3 2020,baseline,hard
Speed (KPH),-180,-170,-160,-150,-140,-130,-120,-110,-100,-90,-80,-70,-60,-50,-40,-30,-20
49,51.955299,50.469482,48.442677,45.934124,43.241955,40.380974,37.407135,34.392509,31.341331,28.261950,25.139122,22.048426,18.897655,15.724978,12.550106,9.401567,6.260917
50,51.423450,50.433762,48.688213,46.454063,43.802132,40.986565,38.010120,34.966862,31.877045,28.747084,25.602629,22.417040,19.219833,16.006599,12.795423,9.562071,6.352224
51,50.647820,50.153606,48.834934,46.796658,44.324886,41.540981,38.588036,35.525265,32.408688,29.245092,26.045456,22.822495,19.579325,16.322426,13.019786,9.758739,6.492471
52,49.633163,49.654930,48.713440,47.061932,44.753410,42.058823,39.115681,36.056713,32.921288,29.724100,26.481693,23.215097,19.933388,16.604229,13.272151,9.916969,6.592870
53,48.391426,48.810738,48.378578,47.074203,45.072529,42.492519,39.639816,36.587147,33.412289,30.195055,26.923193,23.590731,20.245407,16.873539,13.495162,10.092649,6.705880
54,47.045784,47.747517,47.876995,46.990849,45.257095,42.909485,40.077171,37.051281,33.912315,30.641098,27.335951,23.993288,20.585249,17.176371,13.714492,10.283404,6.844194
55,,46.664341,47.090122,46.648113,45.326355,43.169899,40.526382,37.550949,34.353149,31.090691,27.754456,24.354862,20.924295,17.461603,13.961716,10.434317,6.929335
56,,45.506668,46.093403,46.117535,45.159088,43.391434,40.838051,37.943295,34.820507,31.526581,28.155716,24.731085,21.238991,17.718491,14.190145,10.613761,7.063569
57,,,45.110672,45.471920,44.914539,43.438206,41.179790,38.360298,35.228531,31.939062,28.556818,25.088900,21.575697,18.001263,14.393843,10.798587,7.174758
58,,,44.078762,44.625839,44.466656,43.362686,41.335396,38.671192,35.634102,32.359985,28.927843,25.447058,21.886951,18.288612,14.628910,10.944164,7.272583
59,,,,43.661472,43.845078,43.172043,41.479691,38.987488,36.001976,32.718445,29.318035,25.793901,22.197113,18.534838,14.863853,11.131604,7.414289
60,,,,42.749168,43.187618,42.762875,41.464996,39.188560,36.324562,33.119015,29.666931,26.131243,22.512781,18.808331,15.055654,11.300012,7.495872
61,,,,,42.424492,42.329865,41.320961,39.387276,36.613091,33.426525,30.024485,26.464142,22.807718,19.068178,15.275620,11.446530,7.620504
62,,,,,41.557446,41.797256,41.117859,39.402721,36.857365,33.782108,30.357590,26.780628,23.117554,19.324389,15.517856,11.631534,7.736836
63,,,,,,41.106480,40.718060,39.436665,37.058353,34.043446,30.675928,27.104877,23.396706,19.599190,15.701209,11.786624,7.825354
64,,,,,,40.378876,40.311581,39.272774,37.205719,34.325943,30.999784,27.391270,23.684296,19.834320,15.908279,11.937213,7.959083
65,,,,,,39.689869,39.842960,39.074238,37.272896,34.531116,31.257704,27.701191,23.950016,20.093164,16.135401,12.121522,8.058147
66,,,,,,,39.237995,38.782345,37.305431,34.738720,31.551527,27.970850,24.227365,20.336470,16.324520,12.262565,8.154965
67,,,,,,,38.610737,38.377384,37.179909,34.869667,31.752234,28.250181,24.487301,20.575171,16.529846,12.413445,8.287473
68,,,,,,,38.017815,37.990013,37.081261,34.999928,32.006092,28.515923,24.735518,20.815996,16.743526,12.590655,8.371224
69,,,,,,,37.384941,37.554604,36.817059,35.006329,32.154648,28.743286,24.989330,21.037022,16.916687,12.720408,8.476466
70,,,,,,,,37.017796,36.513432,35.052353,32.354210,28.985802,25.210377,21.268152,17.126965,12.872923,8.606105
71,,,,,,,,36.466053,36.217850,34.942669,32.447998,29.167385,25.462887,21.479179,17.314695,13.044397,8.680807
72,,,,,,,,35.960716,35.828049,34.839996,32.592552,29.388533,25.671597,21.688707,17.502737,13.170889,8.794819
73,,,,,,,,,35.435726,34.649021,32.610332,29.521187,25.893221,21.893841,17.704109,13.318186,8.915585
74,,,,,,,,,35.052177,34.366383,32.681286,29.705173,26.092501,22.085291,17.875870,13.484026,8.990549
75,,,,,,,,,34.581841,34.135445,32.619915,29.796230,26.271276,22.289593,18.059568,13.605873,9.097417
76,,,,,,,,,34.091488,33.810379,32.582302,29.943243,26.463425,22.466017,18.237263,13.750915,9.214078
77,,,,,,,,,33.645275,33.489216,32.458405,29.992186,26.594341,22.657188,18.398722,13.904997,9.285410
78,,,,,,,,,,33.207226,32.249264,30.105526,26.767241,22.831476,18.577230,14.024240,9.394833
79,,,,,,,,,,32.855846,32.091022,30.100676,26.860647,22.998154,18.725542,14.174614,9.501939
80,,,,,,,,,,32.436108,31.852592,30.151947,27.011477,23.175709,18.886290,14.314779,9.571027
81,,,,,,,,,,32.077694,31.592400,30.084585,27.075693,23.311531,19.037695,14.438727,9.683292
82,,,,,,,,,,31.700237,31.383163,30.026587,27.205051,23.479279,19.177504,14.588202,9.777032
